"","x","y","rhos_443","rhos_492","rhos_560","rhos_665","rhos_704","rhos_740","rhos_783","rhos_833","rhos_865","rhos_1614","rhos_2202","date","satellite","pond","class"
"1521",5.33022435107875,50.9858391954599,0.015267631970346,0.0176570601761341,0.0257491283118725,0.017341673374176,0.0348455905914307,0.0967731028795242,0.128996983170509,0.0848719626665115,0.12562558054924,0.0536316558718681,0.0230109877884388,"2015_07_06","S2A","1J1","water"
"1531",5.33036635107875,50.9858391954599,0.015267631970346,0.0177388545125723,0.0276872739195824,0.0180658996105194,0.035606674849987,0.0934910178184509,0.12091264128685,0.116851434111595,0.12787264585495,0.0506582707166672,0.0226292442530394,"2015_07_06","S2A","1J1","vegetation"
"1541",5.33050835107875,50.9858391954599,0.015267631970346,0.0184084288775921,0.0313742831349373,0.0193614978343248,0.0364256612956524,0.0940297171473503,0.118797607719898,0.200846552848816,0.132453441619873,0.0498625561594963,0.0228803157806396,"2015_07_06","S2A","1J1","vegetation"
"1551",5.33065035107875,50.9858391954599,0.015267631970346,0.019138041883707,0.0338291972875595,0.0197895132005215,0.0413416959345341,0.12379015237093,0.157266184687614,0.240428581833839,0.175643101334572,0.0638508722186089,0.0293110851198435,"2015_07_06","S2A","1J1","vegetation"
"1561",5.33079235107875,50.9858391954599,0.015267631970346,0.0192483104765415,0.0359276756644249,0.0200902316719294,0.0445921123027802,0.143239170312881,0.183618411421776,0.265486419200897,0.204152420163155,0.0729598253965378,0.0333624221384525,"2015_07_06","S2A","1J1","vegetation"
"1571",5.33093435107875,50.9858391954599,0.0161704923957586,0.0194191634654999,0.0361420996487141,0.020159937441349,0.0465066619217396,0.166819378733635,0.198769956827164,0.258343636989594,0.231848523020744,0.0817223861813545,0.0354429073631763,"2015_07_06","S2A","1J1","vegetation"
"1581",5.33107635107875,50.9858391954599,0.0167275499552488,0.0187368858605623,0.0338217504322529,0.0194672420620918,0.0479347184300423,0.182191371917725,0.209357336163521,0.227948844432831,0.249598816037178,0.0876061543822289,0.0370014049112797,"2015_07_06","S2A","1J1","vegetation"
"1591",5.33121835107875,50.9858391954599,0.0167275499552488,0.0183240957558155,0.0314195863902569,0.0184866487979889,0.0453248172998428,0.159789890050888,0.207776054739952,0.193664386868477,0.220505177974701,0.0780917406082153,0.0335601195693016,"2015_07_06","S2A","1J1","vegetation"
"1601",5.33136035107875,50.9858391954599,0.0167275499552488,0.0191312246024609,0.029621560126543,0.0186611022800207,0.0436289571225643,0.14514496922493,0.205245062708855,0.135319292545319,0.201429098844528,0.0722867324948311,0.0315485112369061,"2015_07_06","S2A","1J1","vegetation"
"1611",5.33150235107875,50.9858391954599,0.0167275499552488,0.0189198311418295,0.0294469110667706,0.0196911599487066,0.0438435897231102,0.130000352859497,0.172825783491135,0.10167434066534,0.187570452690125,0.0759154632687569,0.0330790840089321,"2015_07_06","S2A","1J1","vegetation"
"1621",5.33164435107875,50.9858391954599,0.0167275499552488,0.0205205827951431,0.0330825075507164,0.0213963873684406,0.0444270446896553,0.12286065518856,0.154928341507912,0.137672543525696,0.182126373052597,0.0792094096541405,0.0346559062600136,"2015_07_06","S2A","1J1","vegetation"
"1731",5.32979835107875,50.9857493954599,0.0151348654180765,0.0245813969522715,0.0469681061804295,0.0221495255827904,0.0622791312634945,0.263441205024719,0.320514619350433,0.397602081298828,0.365030258893967,0.116044759750366,0.0496155060827732,"2015_07_06","S2A","1J1","vegetation"
"1741",5.32994035107875,50.9857493954599,0.0151348654180765,0.0237853080034256,0.0481206737458706,0.0221363957971334,0.0650924816727638,0.286405205726624,0.3432756960392,0.41729611158371,0.399670451879501,0.120657734572887,0.0516070462763309,"2015_07_06","S2A","1J1","vegetation"
"1751",5.33008235107875,50.9857493954599,0.0152239184826612,0.0200666040182114,0.0373425222933292,0.0201368946582079,0.0450402982532978,0.160872787237167,0.201811239123344,0.265025466680527,0.218919739127159,0.0761692151427269,0.0326776690781116,"2015_07_06","S2A","1J1","vegetation"
"1761",5.33022435107875,50.9857493954599,0.015267631970346,0.0181486327201128,0.0269360151141882,0.0179904904216528,0.0348913371562958,0.0970164462924004,0.129404932260513,0.0938616394996643,0.126064047217369,0.0536938458681107,0.0230542067438364,"2015_07_06","S2A","1J1","water"
"1771",5.33036635107875,50.9857493954599,0.015267631970346,0.0177300032228231,0.0254795607179403,0.0195620581507683,0.0353724248707294,0.0917843952775002,0.118830159306526,0.0527086071670055,0.12603934109211,0.049607265740633,0.0222183931618929,"2015_07_06","S2A","1J1","water"
"1781",5.33050835107875,50.9857493954599,0.015267631970346,0.0190828163176775,0.0282884184271097,0.0209806729108095,0.0356392078101635,0.0892581641674042,0.11368178576231,0.0813767313957214,0.126248866319656,0.04756935313344,0.0218170303851366,"2015_07_06","S2A","1J1","water"
"1791",5.33065035107875,50.9857493954599,0.015267631970346,0.0197766162455082,0.0288345832377672,0.0203925017267466,0.0401054956018925,0.116710290312767,0.14714403450489,0.100297324359417,0.16569972038269,0.0605232529342175,0.0280192270874977,"2015_07_06","S2A","1J1","vegetation"
"1801",5.33079235107875,50.9857493954599,0.015267631970346,0.0195752047002316,0.0296412389725447,0.0199786722660065,0.0424379892647266,0.131047010421753,0.164619505405426,0.116864241659641,0.186302706599236,0.0672883540391922,0.0312582887709141,"2015_07_06","S2A","1J1","vegetation"
"1811",5.33093435107875,50.9857493954599,0.0162165947258472,0.0190754644572735,0.0292370580136776,0.0198459327220917,0.0437629222869873,0.153721705079079,0.177393466234207,0.123315885663033,0.214010909199715,0.0752239376306534,0.0326686836779118,"2015_07_06","S2A","1J1","vegetation"
"1821",5.33107635107875,50.9857493954599,0.0167275499552488,0.0185797214508057,0.0318651720881462,0.0191502086818218,0.0444763153791428,0.165930584073067,0.184271425008774,0.173735350370407,0.228930026292801,0.0794967412948608,0.0334280915558338,"2015_07_06","S2A","1J1","vegetation"
"1831",5.33121835107875,50.9857493954599,0.0167275499552488,0.0197515394538641,0.0354439094662666,0.0186625681817532,0.0422185175120831,0.145688623189926,0.191595494747162,0.250133454799652,0.202843815088272,0.0692031234502792,0.0293810572475195,"2015_07_06","S2A","1J1","vegetation"
"1841",5.33136035107875,50.9857493954599,0.0167275499552488,0.0202421750873327,0.0334801897406578,0.0190802048891783,0.0409654900431633,0.134454801678658,0.195660188794136,0.192508727312088,0.188366577029228,0.0634903982281685,0.0271350461989641,"2015_07_06","S2A","1J1","vegetation"
"1851",5.33150235107875,50.9857493954599,0.0167275499552488,0.019169757142663,0.0306773353368044,0.0194816160947084,0.0390192344784737,0.104294463992119,0.144184201955795,0.101711273193359,0.155057206749916,0.0631638392806053,0.0260304138064384,"2015_07_06","S2A","1J1","vegetation"
"1861",5.33164435107875,50.9857493954599,0.0167275499552488,0.0204741880297661,0.031958781182766,0.0204225219786167,0.037906214594841,0.0870464593172073,0.114746272563934,0.0860676169395447,0.136008352041245,0.0629770830273628,0.0253986995667219,"2015_07_06","S2A","1J1","water"
"1871",5.33178635107875,50.9857493954599,0.0166440531611443,0.0237726327031851,0.03765007853508,0.0262938998639584,0.0568348579108715,0.158191829919815,0.205226793885231,0.150666803121567,0.227868616580963,0.0988268926739693,0.0446429774165154,"2015_07_06","S2A","1J1","vegetation"
"1981",5.32994035107875,50.9856595954599,0.0151348654180765,0.0236469618976116,0.0492463149130344,0.0220484044402838,0.0625683069229126,0.23629567027092,0.30648273229599,0.393049955368042,0.303308665752411,0.103883109986782,0.0466590262949467,"2015_07_06","S2A","1J1","vegetation"
"1991",5.33008235107875,50.9856595954599,0.015228109434247,0.0220749117434025,0.0408111922442913,0.020266592502594,0.0489871688187122,0.16963142156601,0.234345674514771,0.29263898730278,0.2349623888731,0.0765959918498993,0.0356141999363899,"2015_07_06","S2A","1J1","vegetation"
"2001",5.33022435107875,50.9856595954599,0.015267631970346,0.0192118845880032,0.0281846560537815,0.0190737675875425,0.0432307459414005,0.141375496983528,0.203770071268082,0.122466817498207,0.20599353313446,0.0650302246212959,0.0309328027069569,"2015_07_06","S2A","1J1","vegetation"
"2011",5.33036635107875,50.9856595954599,0.015267631970346,0.0189158543944359,0.0254143308848143,0.0194087754935026,0.0315905958414078,0.0694945603609085,0.0924107357859612,0.0562870278954506,0.0973102226853371,0.0404836907982826,0.0188007466495037,"2015_07_06","S2A","1J1","water"
"2021",5.33050835107875,50.9856595954599,0.015267631970346,0.0195010080933571,0.0257340464740992,0.019072724506259,0.0268867388367653,0.0401932969689369,0.0467801615595818,0.0448932871222496,0.0531277246773243,0.0304436851292849,0.0138495415449142,"2015_07_06","S2A","1J1","water"
"2031",5.33065035107875,50.9856595954599,0.015267631970346,0.0192994400858879,0.0263744220137596,0.0193924028426409,0.0318665839731693,0.0684329122304916,0.0908499360084534,0.0460492968559265,0.0855003371834755,0.04145597666502,0.0184443220496178,"2015_07_06","S2A","1J1","water"
"2041",5.33079235107875,50.9856595954599,0.015267631970346,0.0188989788293839,0.0272189788520336,0.0190052893012762,0.034279890358448,0.0822189599275589,0.111675575375557,0.0603404752910137,0.102063059806824,0.0469103902578354,0.0207786522805691,"2015_07_06","S2A","1J1","water"
"2051",5.33093435107875,50.9856595954599,0.0162626951932907,0.0180913954973221,0.0283496528863907,0.0184762869030237,0.0405390858650208,0.137434422969818,0.162917762994766,0.0903636440634727,0.177157312631607,0.0652711540460587,0.027454886585474,"2015_07_06","S2A","1J1","water"
"2061",5.33107635107875,50.9856595954599,0.0167275499552488,0.018104825168848,0.0332206375896931,0.0181537698954344,0.0433691367506981,0.162541076540947,0.185904920101166,0.197374507784843,0.211499765515327,0.0737298727035522,0.0305108409374952,"2015_07_06","S2A","1J1","vegetation"
"2071",5.33121835107875,50.9856595954599,0.0167275499552488,0.0199389141052961,0.0382102280855179,0.0185482166707516,0.0470257289707661,0.15835939347744,0.222375884652138,0.299972355365753,0.209017515182495,0.0734016969799995,0.0330861322581768,"2015_07_06","S2A","1J1","vegetation"
"2081",5.33136035107875,50.9856595954599,0.0167275499552488,0.0201125126332045,0.035199835896492,0.0194076150655746,0.048454225063324,0.155401468276978,0.238208115100861,0.244131967425346,0.206725627183914,0.0727477073669434,0.0339862108230591,"2015_07_06","S2A","1J1","vegetation"
"2091",5.33150235107875,50.9856595954599,0.0167275499552488,0.0185653585940599,0.0307582095265388,0.0192805603146553,0.0447384417057037,0.137758567929268,0.172895148396492,0.147765040397644,0.185917437076569,0.0702899917960167,0.0303482860326767,"2015_07_06","S2A","1J1","vegetation"
"2101",5.33164435107875,50.9856595954599,0.0167275499552488,0.0190948583185673,0.0325045548379421,0.0192024204879999,0.0428210012614727,0.127563074231148,0.14012610912323,0.129265770316124,0.17419958114624,0.0689853206276894,0.0285375751554966,"2015_07_06","S2A","1J1","vegetation"
"2111",5.33178635107875,50.9856595954599,0.0166398622095585,0.0215690769255161,0.0338126793503761,0.0222812388092279,0.0552562586963177,0.167391121387482,0.201916366815567,0.136131271719933,0.21893972158432,0.0950159355998039,0.0414933562278748,"2015_07_06","S2A","1J1","vegetation"
"2121",5.33192835107875,50.9856595954599,0.0165948607027531,0.0239179711788893,0.041072353720665,0.0276018548756838,0.0620523914694786,0.189325541257858,0.235388934612274,0.224959969520569,0.244677305221558,0.109064131975174,0.0485883727669716,"2015_07_06","S2A","1J1","vegetation"
"2231",5.33008235107875,50.9855697954599,0.015227478928864,0.0199776012450457,0.0396776497364044,0.0198866277933121,0.0483399070799351,0.166170686483383,0.229871481657028,0.292510896921158,0.230882078409195,0.0752103105187416,0.035008616745472,"2015_07_06","S2A","1J1","vegetation"
"2241",5.33022435107875,50.9855697954599,0.0152663951739669,0.0179050453007221,0.0275562945753336,0.0188803616911173,0.0432462990283966,0.14144492149353,0.203808277845383,0.165537327528,0.206047430634499,0.0650574713945389,0.0309398770332336,"2015_07_06","S2A","1J1","vegetation"
"2251",5.33036635107875,50.9855697954599,0.015267631970346,0.0184474755078554,0.024019431322813,0.019008032977581,0.0309491269290447,0.0655765607953072,0.0865851938724518,0.0763955563306808,0.0915226489305496,0.0391041226685047,0.0181496236473322,"2015_07_06","S2A","1J1","water"
"2261",5.33050835107875,50.9855697954599,0.015267631970346,0.0178364608436823,0.0256769619882107,0.0175658538937569,0.0263366978615522,0.0371098592877388,0.0425757877528667,0.0533695071935654,0.0485324934124947,0.0293674375861883,0.013348831795156,"2015_07_06","S2A","1J1","water"
"2271",5.33065035107875,50.9855697954599,0.015267631970346,0.0178968515247107,0.0264278668910265,0.0172273255884647,0.0312389153987169,0.0646990239620209,0.0870275720953941,0.0662125945091248,0.0786374136805534,0.0399577282369137,0.0176487620919943,"2015_07_06","S2A","1J1","water"
"2281",5.33079235107875,50.9855697954599,0.015267631970346,0.0171050671488047,0.0270882714539766,0.017652615904808,0.0331446453928947,0.0754242688417435,0.104308143258095,0.116118632256985,0.0903406590223312,0.0440746881067753,0.0193203538656235,"2015_07_06","S2A","1J1","vegetation"
"2291",5.33093435107875,50.9855697954599,0.0163087956607342,0.0173420589417219,0.0292106997221708,0.0175310596823692,0.0402569435536861,0.137003645300865,0.162764996290207,0.152654528617859,0.173921957612038,0.0642890110611916,0.026828171685338,"2015_07_06","S2A","1J1","vegetation"
"2301",5.33107635107875,50.9855697954599,0.0167275499552488,0.0177887175232172,0.0325901322066784,0.0170960780233145,0.043117493391037,0.161770701408386,0.18627618253231,0.213974207639694,0.207538142800331,0.0724191591143608,0.0298477970063686,"2015_07_06","S2A","1J1","vegetation"
"2311",5.33121835107875,50.9855697954599,0.0167275499552488,0.0190291330218315,0.0357654690742493,0.017626428976655,0.0486330687999725,0.162157356739044,0.232876256108284,0.256140947341919,0.211245834827423,0.0748101100325584,0.0343683585524559,"2015_07_06","S2A","1J1","vegetation"
"2321",5.33136035107875,50.9855697954599,0.0167275499552488,0.0188509449362755,0.0322429053485394,0.018586128950119,0.0509270466864109,0.162318170070648,0.25225767493248,0.211016938090324,0.21278789639473,0.0758045241236687,0.0362485013902187,"2015_07_06","S2A","1J1","vegetation"
"2331",5.33150235107875,50.9855697954599,0.0167275499552488,0.0179381109774113,0.0311887431889772,0.0193171706050634,0.0468116104602814,0.150819286704063,0.181860595941544,0.190822541713715,0.197873190045357,0.0729346871376038,0.031848032027483,"2015_07_06","S2A","1J1","vegetation"
"2341",5.33164435107875,50.9855697954599,0.0167275499552488,0.0187496449798346,0.036443755030632,0.0189115758985281,0.0450424142181873,0.145876005291939,0.151597425341606,0.223899304866791,0.191461473703384,0.0717009603977203,0.0299563016742468,"2015_07_06","S2A","1J1","vegetation"
"2351",5.33178635107875,50.9855697954599,0.0166356693953276,0.0200607031583786,0.0355611443519592,0.0199054032564163,0.0543622821569443,0.171495586633682,0.200029596686363,0.206391021609306,0.212852343916893,0.0930637419223785,0.0397952795028687,"2015_07_06","S2A","1J1","vegetation"
"2361",5.33192835107875,50.9855697954599,0.0165948607027531,0.0216814000159502,0.0352100282907486,0.0214351732283831,0.0585017465054989,0.182874634861946,0.221540972590446,0.205864831805229,0.222353205084801,0.102552123367786,0.0441653057932854,"2015_07_06","S2A","1J1","vegetation"
"2471",5.33008235107875,50.9854799954599,0.0150479003787041,0.017437569797039,0.0364656485617161,0.020071841776371,0.0475986711680889,0.155076131224632,0.197717696428299,0.267319113016129,0.205295950174332,0.0713828206062317,0.0321381874382496,"2015_07_06","S2A","1J1","vegetation"
"2481",5.33022435107875,50.9854799954599,0.0147365322336555,0.0168782901018858,0.0277225263416767,0.0190179850906134,0.0499089062213898,0.171181902289391,0.220175385475159,0.185406565666199,0.229135483503342,0.0767276659607887,0.0339705124497414,"2015_07_06","S2A","1J1","vegetation"
"2491",5.33036635107875,50.9854799954599,0.0147528601810336,0.0181469637900591,0.0243212934583426,0.0191767364740372,0.0399849228560925,0.11718562990427,0.16736076772213,0.0921466574072838,0.171600043773651,0.0604435987770557,0.0262870788574219,"2015_07_06","S2A","1J1","water"
"2501",5.33050835107875,50.9854799954599,0.0147695960476995,0.0177105367183685,0.0259043257683516,0.0168164949864149,0.0365482680499554,0.0982359349727631,0.147194549441338,0.102648079395294,0.150099635124207,0.0545292310416698,0.0235290322452784,"2015_07_06","S2A","1J1","vegetation"
"2511",5.33065035107875,50.9854799954599,0.0147863328456879,0.0177247915416956,0.0273162834346294,0.0155815258622169,0.0432427972555161,0.155258342623711,0.198303639888763,0.164138853549957,0.210341483354568,0.0673756673932076,0.0287818592041731,"2015_07_06","S2A","1J1","vegetation"
"2521",5.33079235107875,50.9854799954599,0.0148030705749989,0.0179310515522957,0.0309229511767626,0.0165090765804052,0.0451360978186131,0.171322822570801,0.212455898523331,0.22787056863308,0.226469293236732,0.0709320306777954,0.0302371717989445,"2015_07_06","S2A","1J1","vegetation"
"2531",5.33093435107875,50.9854799954599,0.0142396297305822,0.0191328506916761,0.0347504802048206,0.0175528340041637,0.044731255620718,0.159543409943581,0.20136284828186,0.257355809211731,0.219195157289505,0.0717925503849983,0.032095093280077,"2015_07_06","S2A","1J1","vegetation"
"2541",5.33107635107875,50.9854799954599,0.014141209423542,0.0179435573518276,0.0331537164747715,0.0175498053431511,0.0446799136698246,0.156880289316177,0.198424607515335,0.213461339473724,0.217977732419968,0.0724191591143608,0.0327538512647152,"2015_07_06","S2A","1J1","vegetation"
"2551",5.33121835107875,50.9854799954599,0.0142416479066014,0.0175739731639624,0.0311369225382805,0.0175278447568417,0.044647578150034,0.14509305357933,0.202589944005013,0.178703546524048,0.204852536320686,0.0713144764304161,0.0334294475615025,"2015_07_06","S2A","1J1","vegetation"
"2561",5.33136035107875,50.9854799954599,0.0143420929089189,0.017165195196867,0.0283354949206114,0.0180397219955921,0.0449109673500061,0.141705468297005,0.206177815794945,0.156249269843102,0.200836375355721,0.0711192637681961,0.0338121764361858,"2015_07_06","S2A","1J1","vegetation"
"2571",5.33150235107875,50.9854799954599,0.0144425434991717,0.0177697315812111,0.031117232516408,0.018877824768424,0.0501750968396664,0.184076935052872,0.232709780335426,0.201448321342468,0.251997858285904,0.0862657725811005,0.0369345881044865,"2015_07_06","S2A","1J1","vegetation"
"2581",5.33164435107875,50.9854799954599,0.0145430006086826,0.0207143612205982,0.0395051576197147,0.0195308867841959,0.0517128482460976,0.197003424167633,0.237798079848289,0.273291260004044,0.267164140939713,0.0908863842487335,0.0376905351877213,"2015_07_06","S2A","1J1","vegetation"
"2591",5.33178635107875,50.9854799954599,0.0159935113042593,0.0207688938826323,0.0409664586186409,0.020292840898037,0.0572391450405121,0.212911412119865,0.259790182113647,0.281882911920547,0.284479200839996,0.103403307497501,0.0440260134637356,"2015_07_06","S2A","1J1","vegetation"
"2601",5.33192835107875,50.9854799954599,0.0165122598409653,0.0203544665127993,0.0356385186314583,0.0188096426427364,0.0594160854816437,0.218087360262871,0.267362505197525,0.228651270270348,0.289028644561768,0.108223147690296,0.0464600995182991,"2015_07_06","S2A","1J1","vegetation"
"2611",5.33207035107875,50.9854799954599,0.0165164452046156,0.0217711664736271,0.0411143451929092,0.0236589759588242,0.0642011240124702,0.219690054655075,0.285410672426224,0.256466239690781,0.292363256216049,0.114267908036709,0.0512828342616558,"2015_07_06","S2A","1J1","vegetation"
"2721",5.33022435107875,50.9853901954599,0.0147365322336555,0.0182458814233541,0.0341243259608746,0.0205561295151711,0.0499089062213898,0.171181902289391,0.220175385475159,0.257897347211838,0.229135483503342,0.0767276659607887,0.0339705124497414,"2015_07_06","S2A","1J1","vegetation"
"2731",5.33036635107875,50.9853901954599,0.0147365322336555,0.0175389237701893,0.0297497287392616,0.0168378464877605,0.0398880504071712,0.116752222180367,0.167999535799026,0.177936241030693,0.172015383839607,0.0605081021785736,0.0262544956058264,"2015_07_06","S2A","1J1","vegetation"
"2741",5.33050835107875,50.9853901954599,0.0147365322336555,0.0174541734158993,0.0300342980772257,0.0152158131822944,0.0372261926531792,0.102293975651264,0.15413998067379,0.197021752595901,0.156842470169067,0.056199673563242,0.0242048762738705,"2015_07_06","S2A","1J1","vegetation"
"2751",5.33065035107875,50.9853901954599,0.0147365322336555,0.0181704871356487,0.0326860807836056,0.0170592255890369,0.0447665825486183,0.167116582393646,0.211946099996567,0.27122774720192,0.22664637863636,0.0707511827349663,0.0301541313529015,"2015_07_06","S2A","1J1","vegetation"
"2761",5.33079235107875,50.9853901954599,0.0147365322336555,0.0195730943232775,0.0335761159658432,0.0176871716976166,0.0468536056578159,0.185058146715164,0.227945640683174,0.26554748415947,0.245966672897339,0.0747787430882454,0.0318007618188858,"2015_07_06","S2A","1J1","vegetation"
"2771",5.33093435107875,50.9853901954599,0.0138085288926959,0.0184468049556017,0.0329549461603165,0.0177579578012228,0.0454475395381451,0.16230221092701,0.207215949892998,0.243513375520706,0.226118579506874,0.0729469433426857,0.0330640934407711,"2015_07_06","S2A","1J1","vegetation"
"2781",5.33107635107875,50.9853901954599,0.0135411471128464,0.0167181473225355,0.0289225429296494,0.0176760647445917,0.0450424142181873,0.155745655298233,0.201243191957474,0.18592569231987,0.220399841666222,0.0724191591143608,0.0334280915558338,"2015_07_06","S2A","1J1","vegetation"
"2791",5.33121835107875,50.9853901954599,0.0135411471128464,0.0161778405308723,0.0255331918597221,0.0168107524514198,0.0433870665729046,0.139617666602135,0.193135604262352,0.166247457265854,0.202259659767151,0.0702085867524147,0.0330942086875439,"2015_07_06","S2A","1J1","vegetation"
"2801",5.33136035107875,50.9853901954599,0.0135411471128464,0.0163339991122484,0.026675084605813,0.0170343331992626,0.0428909994661808,0.134784504771233,0.190705955028534,0.175465390086174,0.196823507547379,0.0695461332798004,0.0329941511154175,"2015_07_06","S2A","1J1","vegetation"
"2811",5.33150235107875,50.9853901954599,0.0135411471128464,0.017893785610795,0.0314904600381851,0.0178117044270039,0.0519505254924297,0.200107201933861,0.256759226322174,0.234834238886833,0.276933163404465,0.0925277397036552,0.0392799228429794,"2015_07_06","S2A","1J1","vegetation"
"2821",5.33164435107875,50.9853901954599,0.0135411471128464,0.0210649985820055,0.0397578701376915,0.0184564348310232,0.0547719672322273,0.220450893044472,0.277330428361893,0.314477503299713,0.301882028579712,0.0996849834918976,0.0412375219166279,"2015_07_06","S2A","1J1","vegetation"
"2831",5.33178635107875,50.9853901954599,0.0157483499497175,0.0215048249810934,0.0444737412035465,0.0195097047835588,0.0587001107633114,0.234798729419708,0.290792942047119,0.356339037418365,0.322719097137451,0.108734987676144,0.0462352633476257,"2015_07_06","S2A","1J1","vegetation"
"2841",5.33192835107875,50.9853901954599,0.0164621751755476,0.0204408746212721,0.040220744907856,0.0194471757858992,0.0599705018103123,0.23943892121315,0.295146822929382,0.299718379974365,0.329457938671112,0.111661829054356,0.0478515699505806,"2015_07_06","S2A","1J1","vegetation"
"2851",5.33207035107875,50.9853901954599,0.0164621751755476,0.0202559735625982,0.0365697667002678,0.0209046080708504,0.0616618879139423,0.222292974591255,0.274696201086044,0.239160746335983,0.294986397027969,0.111661829054356,0.049556028097868,"2015_07_06","S2A","1J1","vegetation"
"2971",5.33036635107875,50.9853003954599,0.0147365322336555,0.0194194037467241,0.0356198698282242,0.0196314435452223,0.0518997423350811,0.177177399396896,0.224846303462982,0.226731613278389,0.261439353227615,0.0832263007760048,0.0357825830578804,"2015_07_06","S2A","1J1","vegetation"
"2981",5.33050835107875,50.9853003954599,0.0147365322336555,0.0186835359781981,0.032180767506361,0.0156564507633448,0.050348412245512,0.174441754817963,0.225866138935089,0.218104466795921,0.261769980192184,0.0826690942049026,0.0347514040768147,"2015_07_06","S2A","1J1","vegetation"
"2991",5.33065035107875,50.9853003954599,0.0147365322336555,0.0181817915290594,0.0353684090077877,0.0164270028471947,0.0460861623287201,0.157845333218575,0.195906892418861,0.272853314876556,0.213138416409492,0.0750179439783096,0.0333191864192486,"2015_07_06","S2A","1J1","vegetation"
"3001",5.33079235107875,50.9853003954599,0.0147365322336555,0.0181129667907953,0.0306213796138763,0.017266109585762,0.0452749915421009,0.155687853693962,0.190983280539513,0.221765905618668,0.20439176261425,0.0735269412398338,0.0330300219357014,"2015_07_06","S2A","1J1","vegetation"
"3011",5.33093435107875,50.9853003954599,0.0137707814574242,0.0164349488914013,0.028277363628149,0.0173812247812748,0.0455590561032295,0.142980188131332,0.171656489372253,0.178192868828773,0.189707145094872,0.0694370344281197,0.0329013131558895,"2015_07_06","S2A","1J1","vegetation"
"3021",5.33107635107875,50.9853003954599,0.0135411471128464,0.0160743743181229,0.027402751147747,0.0169319361448288,0.0455916188657284,0.140307858586311,0.168037623167038,0.159989193081856,0.18715400993824,0.0686025619506836,0.032901793718338,"2015_07_06","S2A","1J1","vegetation"
"3031",5.33121835107875,50.9853003954599,0.0135411471128464,0.0164923183619976,0.0261022932827473,0.0158325601369143,0.0481441989541054,0.161855489015579,0.206494390964508,0.186730951070786,0.215012669563293,0.0797929167747498,0.0360180288553238,"2015_07_06","S2A","1J1","vegetation"
"3041",5.33136035107875,50.9853003954599,0.0135411471128464,0.0168875642120838,0.0312397871166468,0.0165997464209795,0.048544604331255,0.165749773383141,0.214711636304855,0.254508405923843,0.220606043934822,0.0820090174674988,0.0366332307457924,"2015_07_06","S2A","1J1","vegetation"
"3051",5.33150235107875,50.9853003954599,0.0135411471128464,0.0186882559210062,0.0356342382729053,0.018124895170331,0.0576048530638218,0.240400522947311,0.300688713788986,0.315568685531616,0.329356729984283,0.107715703547001,0.0453600883483887,"2015_07_06","S2A","1J1","vegetation"
"3061",5.33164435107875,50.9853003954599,0.0135411471128464,0.0200893003493547,0.0406400300562382,0.0188433136790991,0.0597843527793884,0.258344322443008,0.321215987205505,0.361207842826843,0.355343759059906,0.113862425088882,0.0473789051175117,"2015_07_06","S2A","1J1","vegetation"
"3071",5.33178635107875,50.9853003954599,0.0158406235277653,0.0218356065452099,0.0441792421042919,0.0198603328317404,0.0616756863892078,0.256115972995758,0.335520267486572,0.392180263996124,0.352730870246887,0.118280053138733,0.051134254783392,"2015_07_06","S2A","1J1","vegetation"
"3081",5.33192835107875,50.9853003954599,0.0164621751755476,0.0224409494549036,0.0432446971535683,0.020722646266222,0.0621391125023365,0.25518524646759,0.337765276432037,0.364560723304749,0.351566761732101,0.119264185428619,0.0520141236484051,"2015_07_06","S2A","1J1","vegetation"
"3091",5.33207035107875,50.9853003954599,0.0164621751755476,0.0196321848779917,0.0362174063920975,0.0192777421325445,0.059905182570219,0.223057001829147,0.28736287355423,0.258600533008575,0.299593359231949,0.111322142183781,0.0497002005577087,"2015_07_06","S2A","1J1","vegetation"
"3101",5.33221235107875,50.9853003954599,0.0164621751755476,0.020110011100769,0.0398931279778481,0.0204193517565727,0.0594641044735909,0.214361160993576,0.273464858531952,0.284014821052551,0.285178542137146,0.109327517449856,0.0491631217300892,"2015_07_06","S2A","1J1","vegetation"
"3211",5.33036635107875,50.9852105954599,0.0147365322336555,0.0197852328419685,0.0356567688286304,0.0211450513452291,0.052145704627037,0.179392710328102,0.227615475654602,0.259277164936066,0.265443295240402,0.084129624068737,0.0360144264996052,"2015_07_06","S2A","1J1","vegetation"
"3221",5.33050835107875,50.9852105954599,0.0147365322336555,0.0182397980242968,0.0308948941528797,0.0176718272268772,0.0512663871049881,0.179488897323608,0.230883792042732,0.17333123087883,0.269110262393951,0.0845207795500755,0.0354891940951347,"2015_07_06","S2A","1J1","vegetation"
"3231",5.33065035107875,50.9852105954599,0.0147365322336555,0.0156654845923185,0.0298328157514334,0.0175445955246687,0.0459986142814159,0.155682116746902,0.19250425696373,0.174700066447258,0.209150403738022,0.0750598534941673,0.033561110496521,"2015_07_06","S2A","1J1","vegetation"
"3241",5.33079235107875,50.9852105954599,0.0147365322336555,0.0156955625861883,0.0279991682618856,0.0179354622960091,0.0450424142181873,0.151360750198364,0.185537651181221,0.17244915664196,0.198266580700874,0.0733425170183182,0.0332111269235611,"2015_07_06","S2A","1J1","vegetation"
